Lithuanian translation for survey
Language,lt
CSV Version Format,1
"How to use this: Type your translations into the column (translated_text), then export this file as a CSV before uploading it back to SurveyMonkey."

context,original_text,translated_text (modify this column only),id,checksum
question_option_text,Lüneburg (DE93),,888766103,
question_option_text,Weser-Ems (DE94),,888766104,
question_option_text,"Delmenhorst, Kreisfreie Stadt (DE941)",,888766105,
question_option_text,"Emden, Kreisfreie Stadt (DE942)",,888766106,
question_option_text,"Oldenburg (Oldenburg), Kreisfreie Stadt (DE943)",,888766107,
question_option_text,"Osnabrück, Kreisfreie Stadt (DE944)",,888766108,
question_option_text,"Wilhelmshaven, Kreisfreie Stadt (DE945)",,888766109,
question_option_text,Nordrhein-Westfalen (DEA),,888766110,
question_option_text,Düsseldorf (DEA1),,888766111,
question_option_text,"Düsseldorf, Kreisfreie Stadt (DEA11)",,888766112,
question_option_text,"Duisburg, Kreisfreie Stadt (DEA12)",,888766113,
question_option_text,"Essen, Kreisfreie Stadt (DEA13)",,888766114,
question_option_text,"Krefeld, Kreisfreie Stadt (DEA14)",,888766115,
question_option_text,"Mönchengladbach, Kreisfreie Stadt (DEA15)",,888766116,
question_option_text,"Mülheim an der Ruhr, Kreisfreie Stadt (DEA16)",,888766117,
question_option_text,"Oberhausen, Kreisfreie Stadt (DEA17)",,888766118,
question_option_text,"Remscheid, Kreisfreie Stadt (DEA18)",,888766119,
question_option_text,"Solingen, Kreisfreie Stadt (DEA19)",,888766120,
question_option_text,"Wuppertal, Kreisfreie Stadt (DEA1A)",,888766121,
question_option_text,Köln (DEA2),,888766122,
question_option_text,"Bonn, Kreisfreie Stadt (DEA22)",,888766123,
question_option_text,"Köln, Kreisfreie Stadt (DEA23)",,888766124,
question_option_text,"Leverkusen, Kreisfreie Stadt (DEA24)",,888766125,
question_option_text,Münster (DEA3),,888766126,
question_option_text,"Bottrop, Kreisfreie Stadt (DEA31)",,888766127,
question_option_text,"Gelsenkirchen, Kreisfreie Stadt (DEA32)",,888766128,
question_option_text,"Münster, Kreisfreie Stadt (DEA33)",,888766129,
question_option_text,Detmold (DEA4),,888766130,
question_option_text,Arnsberg (DEA5),,888766131,
question_option_text,"Bochum, Kreisfreie Stadt (DEA51)",,888766132,
question_option_text,"Dortmund, Kreisfreie Stadt (DEA52)",,888766133,
question_option_text,"Hagen, Kreisfreie Stadt (DEA53)",,888766134,
question_option_text,"Hamm, Kreisfreie Stadt (DEA54)",,888766135,
question_option_text,"Herne, Kreisfreie Stadt (DEA55)",,888766136,
question_option_text,Rheinland-Pfalz (DEB),,888766137,
question_option_text,Koblenz (DEB1),,888766138,
question_option_text,Trier (DEB2),,888766139,
question_option_text,"Trier, Kreisfreie Stadt (DEB21)",,888766140,
question_option_text,Rheinhessen-Pfalz (DEB3),,888766141,
question_option_text,"Frankenthal (Pfalz), Kreisfreie Stadt (DEB31)",,888766142,
question_option_text,"Kaiserslautern, Kreisfreie Stadt (DEB32)",,888766143,
question_option_text,"Landau in der Pfalz, Kreisfreie Stadt (DEB33)",,888766144,
question_option_text,"Ludwigshafen am Rhein, Kreisfreie Stadt (DEB34)",,888766145,
question_option_text,"Mainz, Kreisfreie Stadt (DEB35)",,888766146,
question_option_text,"Neustadt an der Weinstraße, Kreisfreie Stadt (DEB36)",,888766147,
question_option_text,"Pirmasens, Kreisfreie Stadt (DEB37)",,888766148,
question_option_text,"Speyer, Kreisfreie Stadt (DEB38)",,888766149,
question_option_text,"Worms, Kreisfreie Stadt (DEB39)",,888766150,
question_option_text,"Zweibrücken, Kreisfreie Stadt (DEB3A)",,888766151,
question_option_text,Regionalverband Saarbrücken (DEC01),,888766152,
question_option_text,Merzig-Wadern (DEC02),,888766153,
question_option_text,Neunkirchen (DEC03),,888766154,
question_option_text,Saarlouis (DEC04),,888766155,
question_option_text,Saarpfalz-Kreis (DEC05),,888766156,
question_option_text,Sachsen (DED),,888766157,
question_option_text,Dresden (DED2),,888766158,
question_option_text,"Dresden, Kreisfreie Stadt (DED21)",,888766159,
question_option_text,Chemnitz (DED4),,888766160,
question_option_text,"Chemnitz, Kreisfreie Stadt (DED41)",,888766161,
question_option_text,Leipzig (DED5),,888766162,
question_option_text,"Leipzig, Kreisfreie Stadt (DED51)",,888766163,
question_option_text,Sachsen-Anhalt (DEE),,888766164,
question_option_text,"Dessau-Roßlau, Kreisfreie Stadt (DEE01)",,888766165,
question_option_text,"Halle (Saale), Kreisfreie Stadt (DEE02)",,888766166,
question_option_text,"Magdeburg, Kreisfreie Stadt (DEE03)",,888766167,
question_option_text,Schleswig-Holstein (DEF),,888766168,
question_option_text,"Flensburg, Kreisfreie Stadt (DEF01)",,888766169,
question_option_text,"Kiel, Kreisfreie Stadt (DEF02)",,888766170,
question_option_text,"Lübeck, Kreisfreie Stadt (DEF03)",,888766171,
question_option_text,"Neumünster, Kreisfreie Stadt (DEF04)",,888766172,
question_option_text,Thüringen (DEG),,888766173,
question_option_text,"Erfurt, Kreisfreie Stadt (DEG01)",,888766174,
question_option_text,"Gera, Kreisfreie Stadt (DEG02)",,888766175,
question_option_text,"Jena, Kreisfreie Stadt (DEG03)",,888766176,
question_option_text,"Suhl, Kreisfreie Stadt (DEG04)",,888766177,
question_option_text,"Weimar, Kreisfreie Stadt (DEG05)",,888766178,
question_heading,In which organization are you a member as an individual person? (You can mark more than organizations.),,117747205,
question_option_text,None of the above,Nė vienas iš pateiktų atsakymų,888766085,389410178
question_option_text,GEMA,,888766086,
question_option_text,GVL - Gesellschaft zur Verwertung von Leistungsschutzrechten,,888766179,
question_option_text,Deutschen Jazz Föderation,,888766180,
question_option_text,Deutsche Jazzunion,,888766181,
page_heading,Hungary,,37950565,
page_subheading,<div>These questions only relate to respondents living in Hungary.</div>,,37950565,
question_heading,Where within Hungary do you live?,,117747119,
question_option_text,HU-BU - Budapest,,888764636,
question_option_text,HU-PE - Pest,,888764637,
question_option_text,HU-BA - Baranya,,888764642,
question_option_text,HU-BC - Békéscsaba,,888764643,
question_option_text,HU-BE - Békés,,888764644,
question_option_text,HU-BK - Bács-Kiskun,,888764645,
question_option_text,HU-BZ - Borsod-Abaúj-Zemplén,,888764646,
question_option_text,HU-CS - Csongrád,,888764647,
question_option_text,HU-DE - Debrecen,,888764648,
question_option_text,HU-DU - Dunaújváros,,888764649,
question_option_text,HU-EG - Eger,,888764650,
question_option_text,HU-ER - Érd,,888764651,
question_option_text,HU-FE - Fejér,,888764652,
question_option_text,HU-GS - Győr-Moson-Sopron,,888764653,
question_option_text,HU-GY - Győr,,888764654,
question_option_text,HU-HB - Hajdú-Bihar,,888764655,
question_option_text,HU-HE - Heves,,888764656,
question_option_text,HU-HV - Hódmezővásárhely,,888764657,
question_option_text,HU-JN - Jász-Nagykun-Szolnok,,888764658,
question_option_text,HU-KE - Komárom-Esztergom,,888764659,
question_option_text,HU-KM - Kecskemét,,888764660,
question_option_text,HU-KV - Kaposvár,,888764661,
question_option_text,HU-MI - Miskolc,,888764662,
question_option_text,HU-NK - Nagykanizsa,,888764663,
question_option_text,HU-NO - Nógrád,,888764664,
question_option_text,HU-NY - Nyíregyháza,,888764665,
question_option_text,HU-PS - Pécs,,888764666,
question_option_text,HU-SD - Szeged,,888764667,
question_option_text,HU-SF - Székesfehérvár,,888764668,
question_option_text,HU-SH - Szombathely,,888764669,
question_option_text,HU-SK - Szolnok,,888764670,
question_option_text,HU-SN - Sopron,,888764671,
question_option_text,HU-SO - Somogy,,888764672,
question_option_text,HU-SS - Szekszárd,,888764673,
question_option_text,HU-ST - Salgótarján,,888764674,
question_option_text,HU-SZ - Szabolcs-Szatmár-Bereg,,888764675,
question_option_text,HU-TB - Tatabánya,,888764676,
question_option_text,HU-TO - Tolna,,888764677,
question_option_text,HU-VA - Vas,,888764678,
question_option_text,HU-VE - Veszprém város,,888764679,
question_option_text,HU-VM - Veszprém,,888764680,
question_option_text,HU-ZA - Zala,,888764681,
question_option_text,HU-ZE - Zalaegerszeg,,888764682,
question_heading,In which organization are you a member as an individual person? (You can mark more than organizations.),,117747191,
question_option_text,Artisjus,,888765871,
question_option_text,EJI,,888765872,
question_option_text,Mahasz,,888765873,
question_option_text,Magyar Jazz Szövetség,,888765874,
question_option_text,DJ Szövetság,,888765875,
question_option_text,Zenészbázis,,888765876,
question_option_text,HANOSZ,,888765964,
question_option_text,MPRT,,888765965,
page_heading,Italy,,37950569,
question_heading,Where within Italy do you live?,,117747200,
question_option_text,Roma (ITI43),,888765984,
question_option_text,Nord-Ovest (ITC),,888765985,
question_option_text,Piemonte (ITC1),,888765976,
question_option_text,Valle d’Aosta - Vallée d’Aoste (ITC2),,888765977,
question_option_text,Liguria (ITC3),,888765978,
question_option_text,Lombardia (ITC4),,888765979,
question_option_text,Varese (ITC41),,888765980,
question_option_text,Como (ITC42),,888765981,
question_option_text,Lecco (ITC43),,888765982,
question_option_text,Sondrio (ITC44),,888765983,
question_option_text,Bergamo (ITC46),,888778771,
question_option_text,Brescia (ITC47),,888778772,
question_option_text,Pavia (ITC48),,888778773,
question_option_text,Lodi (ITC49),,888778774,
question_option_text,Cremona (ITC4A),,888778775,
question_option_text,Mantova (ITC4B),,888778776,
question_option_text,Milano (ITC4C),,888778777,
question_option_text,Monza e della Brianza (ITC4D),,888778778,
question_option_text,Sud (ITF),,888778779,
question_option_text,Abruzzo (ITF1),,888778780,
question_option_text,Molise (ITF2),,888778781,
question_option_text,Campania (ITF3),,888778782,
question_option_text,Puglia (ITF4),,888778783,
question_option_text,Basilicata (ITF5),,888778784,
question_option_text,Calabria (ITF6),,888778785,
question_option_text,Isole (ITG),,888778786,
question_option_text,Sicilia (ITG1),,888778787,
question_option_text,Sardegna (ITG2),,888778788,
question_option_text,Nord-Est (ITH),,888778789,
question_option_text,Provincia Autonoma di Bolzano - Bozen (ITH1),,888778790,
question_option_text,Provincia Autonoma di Trento (ITH2),,888778791,
question_option_text,Veneto (ITH3),,888778792,
question_option_text,Friuli-Venezia Giulia (ITH4),,888778793,
question_option_text,Emilia-Romagna (ITH5),,888778794,
question_option_text,Centro (ITI),,888778795,
question_option_text,Toscana (ITI1),,888778796,
question_option_text,Umbria (ITI2),,888778797,
question_option_text,Marche (ITI3),,888778798,
question_option_text,Lazio (ITI4),,888778799,
question_heading,In which organization are you a member as an individual person? (You can mark more than organizations.),,117747201,
question_option_text,None of the above,Nė vienas iš pateiktų atsakymų,888765986,389410178
question_option_text,SIAE - Società Italiana degli Autori ed Editori,,888765987,
question_option_text,Nuovo IMAIE,,888766002,
question_option_text,FIMI – Federazione Industria Musicale Italiana,,888766003,
question_option_text,nusica,,888766004,
question_option_text,AIM- Associazione Italiana professionisti della Musicoterapia,,888765988,
page_heading,Latvia,,37950758,
question_heading,Where within Latvia do you live?,,117748175,
question_option_text,LV-RIX  - Rīga city,,888773763,
question_option_text,LV-DGV  - Daugavpils city,,888773764,
question_option_text,LV-JEL  - Jelgava city,,888773765,
question_option_text,LV-JKB  - Jēkabpils city,,888773766,
question_option_text,LV-JUR  - Jūrmala city,,888773767,
question_option_text,LV-LPX  - Liepāja city,,888773768,
question_option_text,LV-REZ  - Rēzekne city,,888773769,
question_option_text,LV-VMR  - Valmiera city,,888773770,
question_option_text,LV-VEN  - Ventspils city,,888773771,
question_option_text,LV006  - Rīga region,,888773772,
question_option_text,LV007  - Pierīga region,,888774426,
question_option_text,LV003  - Kurzeme region,,888774427,
question_option_text,LV005  - Latgale region,,888774428,
question_option_text,LV009  - Zemgale region,,888774429,
question_option_text,LV008  - Vidzeme region,,888774430,
question_heading,In which organization are you a member as an individual person? (You can mark more than organizations.),,117748176,
question_option_text,None of the above,Nė vienas iš pateiktų atsakymų,888773776,389410178
question_option_text,AKKA-LAA,,888773773,
question_option_text,LAIPA Latvijas Izpildītāju un producentu apvienība,,888773774,
question_option_text,LKS Latvijas Komponistu savienība,,888773775,
page_heading,Lithuania,,37950568,
question_heading,Where within Lithuania do you live?,,117747159,
question_option_text,Vilniaus apskritis (LT011),,888765604,
question_option_text,Sostinės regionas (LT01),,888765605,
question_option_text,Vidurio ir vakarų Lietuvos regionas (LT02),,888765606,
question_option_text,Alytaus apskritis (LT021),,888765607,
question_option_text,Kauno apskritis (LT022),,888765608,
question_option_text,Klaipėdos apskritis (LT023),,888765609,
question_option_text,Marijampolės apskritis (LT024),,888765610,
question_option_text,Panevėžio apskritis (LT025),,888765611,
question_option_text,Šiaulių apskritis (LT026),,888765612,
question_option_text,Tauragės apskritis (LT027),,888765613,
question_option_text,Telšių apskritis (LT028),,888788146,
question_option_text,Utenos apskritis (LT029),,888788147,
question_heading,In which organization are you a member as an individual person? (You can mark more than organizations.),,117747192,
question_option_text,None of the above,Nė vienas iš pateiktų atsakymų,888765880,389410178
question_option_text,LATGA,,888765877,
question_option_text,AGATA,,888765878,
question_option_text,Lietuvos džiazo federacija,,888765879,
page_heading,Poland,,37951054,
question_heading,Where within Poland do you live?,,117749408,
question_option_text,PL-WA - Warszawa,,888781924,
question_option_text,PL-GD - Gdańsk,,888781925,
question_option_text,PL-KA - Katowice,,888781916,
question_option_text,PL-KR - Kraków,,888781917,
question_option_text,PL-LU - Lublin,,888781918,
question_option_text,PL-LO - Łomża,,888781919,
question_option_text,PL-LD - Łódź,,888781920,
question_option_text,PL-PO - Poznań,,888781921,
question_option_text,PL-PR - Przemyśl,,888781922,
question_option_text,PL-SZ - Szczecin,,888781923,
question_option_text,PL-WR - Wrocław,,888781794,
question_option_text,PL-02 - Dolnośląskie - Lower Silesia,,888781795,
question_option_text,PL-04 - Kujawsko-pomorskie - Kuyavia-Pomerania,,888781796,
question_option_text,PL-06 - Lubelskie - Lublin,,888781797,
question_option_text,PL-08 - Lubuskie - Lubusz,,888781798,
question_option_text,PL-10 - Łódzkie - Łódź,,888781799,
question_option_text,PL-12 - Małopolskie - Lesser Poland,,888781800,
question_option_text,PL-14 - Mazowieckie - Mazovia,,888781801,
question_option_text,PL-16 - Opolskie - Opole (Upper Silesia),,888781802,
question_option_text,PL-18 - Podkarpackie - Subcarpathia,,888781803,
question_option_text,PL-20 - Podlaskie - Podlaskie,,888781804,
question_option_text,PL-22 - Pomorskie - Pomerania,,888781805,
question_option_text,PL-24 - Śląskie - Silesia,,888781806,
question_option_text,PL-26 - Świętokrzyskie - Holy Cross,,888781807,
question_option_text,PL-28 - Warmińsko-mazurskie - Warmia-Masuria,,888781808,
question_option_text,PL-30 - Wielkopolskie - Greater Poland,,888781809,
question_option_text,PL-32 - Zachodniopomorskie - West Pomerania,,888781810,
question_heading,In which organization are you a member as an individual person? (You can mark more than organizations.),,117749409,
question_option_text,None of the above,Nė vienas iš pateiktų atsakymų,888781926,389410178
question_option_text,ZAIKS,,888781927,
question_option_text,ZPAV Zwiazek Producentow Audio Video,,888781929,
question_option_text,SAWP,,888781930,
question_option_text,STOART,,888781931,
question_option_text,Polskie Stowarzyszenie Jazzowe,,888781928,
page_heading,Romania,,37950666,
question_heading,Where do you live within Romania?,,117747545,
question_option_text,RO-B -  București,,888768510,
question_option_text,RO-AB -  Alba,,888768511,
question_option_text,RO-AR -  Arad,,888768512,
question_option_text,RO-AG -  Argeș,,888768513,
question_option_text,RO-BC -  Bacău,,888768514,
question_option_text,RO-BH -  Bihor,,888768515,
question_option_text,RO-BN -  Bistrița-Năsăud,,888768516,
question_option_text,RO-BT -  Botoșani,,888768517,
question_option_text,RO-BR -  Brăila,,888768518,
question_option_text,RO-BV -  Brașov,,888768519,
question_option_text,RO-BZ -  Buzău,,888768520,
question_option_text,RO-CS -  Caraș-Severin,,888768521,
question_option_text,RO-CL -  Călărași,,888768522,
question_option_text,RO-CJ -  Cluj,,888768523,
question_option_text,RO-CT -  Constanța,,888768524,
question_option_text,RO-CV -  Covasna,,888768525,
question_option_text,RO-DB -  Dâmbovița,,888768526,
question_option_text,RO-DJ -  Dolj,,888768527,
question_option_text,RO-GL -  Galați,,888768528,
question_option_text,RO-GR -  Giurgiu,,888768529,
question_option_text,RO-GJ -  Gorj,,888768530,
question_option_text,RO-HR -  Harghita,,888768531,
question_option_text,RO-HD -  Hunedoara,,888768532,
question_option_text,RO-IL -  Ialomița,,888768533,
question_option_text,RO-IS -  Iași,,888768534,
question_option_text,RO-IF -  Ilfov,,888768535,
question_option_text,RO-MM -  Maramureș,,888768536,
question_option_text,RO-MH -  Mehedinți,,888768537,
question_option_text,RO-MS -  Mureș,,888768538,
question_option_text,RO-NT -  Neamț,,888768539,
question_option_text,RO-OT -  Olt,,888768540,
question_option_text,RO-PH -  Prahova,,888768541,
question_option_text,RO-SJ -  Sălaj,,888768542,
question_option_text,RO-SM -  Satu Mare,,888768543,
question_option_text,RO-SB -  Sibiu,,888768544,
question_option_text,RO-SV -  Suceava,,888768545,
question_option_text,RO-TR -  Teleorman,,888768546,
question_option_text,RO-TM -  Timiș,,888768547,
question_option_text,RO-TL -  Tulcea,,888768548,
question_option_text,RO-VL -  Vâlcea,,888768549,
question_option_text,RO-VS -  Vaslui,,888768550,
question_option_text,RO-VN -  Vrancea,,888768551,
question_heading,In which organization are you a member as an individual person (You can mark more than organizations.),,117747586,
question_option_text,None of the above,Nė vienas iš pateiktų atsakymų,888775389,389410178
question_option_text,UCMR-ADA,,888768797,
question_option_text,CREDIDAM,,888768798,
question_option_text,UPFR,,888768799,
question_option_text,Asociatia DJ-ilor Profesionisti din Romania,,888768800,
page_heading,Moldova,,37950674,
question_heading,Where do you live within Moldova?,,117747634,
question_option_text,MD-CU - Chișinău,,888769270,
question_option_text,"MD-GA - Găgăuzia, Unitatea teritorială autonomă (UTAG)",,888769271,
question_option_text,MD-BA - Bălți,,888769272,
question_option_text,MD-BD - Bender [Tighina],,888769273,
question_option_text,MD-AN - Anenii Noi,,888769274,
question_option_text,MD-BS - Basarabeasca,,888769275,
question_option_text,MD-BR - Briceni,,888769276,
question_option_text,MD-CA - Cahul,,888769277,
question_option_text,MD-CT - Cantemir,,888769278,
question_option_text,MD-CL - Călărași,,888769279,
question_option_text,MD-CS - Căușeni,,888769280,
question_option_text,MD-CM - Cimișlia,,888769281,
question_option_text,MD-CR - Criuleni,,888769282,
question_option_text,MD-DO - Dondușeni,,888769283,
question_option_text,MD-DR - Drochia,,888769284,
question_option_text,MD-DU - Dubăsari,,888769285,
question_option_text,MD-ED - Edineț,,888769286,
question_option_text,MD-FA - Fălești,,888769287,
question_option_text,MD-FL - Florești,,888769288,
question_option_text,MD-GL - Glodeni,,888769289,
question_option_text,MD-HI - Hîncești,,888769290,
question_option_text,MD-IA - Ialoveni,,888769291,
question_option_text,MD-LE - Leova,,888769292,
question_option_text,MD-NI - Nisporeni,,888769293,
question_option_text,MD-OC - Ocnița,,888769294,
question_option_text,MD-OR - Orhei,,888769295,
question_option_text,MD-RE - Rezina,,888769296,
question_option_text,MD-RI - Rîșcani,,888769297,
question_option_text,MD-SI - Sîngerei,,888769298,
question_option_text,MD-SO - Soroca,,888769299,
question_option_text,MD-ST - Strășeni,,888769300,
question_option_text,MD-SD - Șoldănești,,888769301,
question_option_text,MD-SV - Ștefan Vodă,,888769302,
question_option_text,MD-TA - Taraclia,,888769303,
question_option_text,MD-TE - Telenești,,888769304,
question_option_text,MD-UN - Ungheni,,888769305,
question_option_text,"MD-SN - Stînga Nistrului, unitatea teritorială din",,888769306,
question_heading,In which organization are you a member as an individual person (You can mark more than organizations.),,117747685,
question_option_text,None of the above,Nė vienas iš pateiktų atsakymų,888775405,389410178
question_option_text,AsDAC - Asociatia Drepturi de Autor si Conexe din Republica Moldova,,888769718,
question_option_text,UMM,,888769719,
page_heading,Serbia,,37950707,
question_heading,Where do you live within Serbia?,,117747797,
question_option_text,RS110 - Grad Beograd,,888770513,
question_option_text,RS11 - Beograd,,888770514,
question_option_text,RS12 - Vojvodina,,888770515,
question_option_text,RS21 - Šumadija i zapadna Srbija,,888770516,
question_option_text,RS22 - Južna i istočna Srbija,,888770517,
question_option_text,RS23 - Kosovo i Metohija,,888770518,
question_heading,In which organization are you a member as an individual person (You can mark more than organizations.),,117747820,
question_option_text,None of the above,Nė vienas iš pateiktų atsakymų,888775439,389410178
question_option_text,Sokoj,,888770610,
question_option_text,OFPS,,888770611,
question_option_text,PI Prava Interpretatora,,888770612,
page_heading,Slovakia,,37950566,
question_heading,Where within Slovakia do you live?,,117747193,
question_option_text,SK0100 - Bratislava,,888765888,
question_option_text,"SK010 - Bratislavský kraj (Malacky, Pezinok, Senec)",,888765889,
question_option_text,SK021 - Trnavský kraj,,888765881,
question_option_text,SK022 - Trenčiansky kraj,,888765882,
question_option_text,SK023 - Nitriansky kraj,,888765883,
question_option_text,SK031 - Žilinský kraj,,888765884,
question_option_text,SK032 - Banskobystrický kraj,,888765885,
question_option_text,SK041 - Prešovský kraj,,888765886,
question_option_text,SK042 - Košický kraj,,888765887,
question_heading,In which organization are you a member as an individual person? (You can mark more than organizations.),,117747194,
question_option_text,None of the above,Nė vienas iš pateiktų atsakymų,888765890,389410178
question_option_text,SOZA,,888765891,
question_option_text,SLOVGRAM,,888765892,
question_option_text,OZIS,,888765893,
question_option_text,NA CONXYPAN,,888765961,
question_option_text,Slovenská jazzová spoločnosť,,888765962,
page_heading,Slovenia,,37950643,
question_heading,Where do you live within Slovenia?,,117747472,
question_option_text,SI-061 - Ljubljana,,888767927,
question_option_text,SI-070 - Maribor,,888767928,
question_option_text,SI011 - Pomurska,,888767929,
question_option_text,SI012 - Podravska,,888767930,
question_option_text,SI013 - Koroška,,888767931,
question_option_text,SI014 - Savinjska,,888767932,
question_option_text,SI015 - Zasavska,,888767933,
question_option_text,SI016 - Posavska,,888767934,
question_option_text,SI017 - Jugovzhodna Slovenija,,888767935,
question_option_text,SI018 - Primorsko-notranjska,,888767936,
question_option_text,SI021 - Osrednjeslovenska,,888767937,
question_option_text,SI022 - Gorenjska,,888767938,
question_option_text,SI023 - Goriška,,888767939,
question_option_text,SI024 - Obalno-kraška,,888767940,
question_heading,In which organization are you a member as an individual person (You can mark more than organizations.),,117747507,
question_option_text,None of the above,Nė vienas iš pateiktų atsakymų,888775259,389410178
question_option_text,SAZAS,,888768271,
question_option_text,IPF kolektivno uveljavljanje in zaščito pravic izvajalcev in proizvajalcev fonogramov,,888768272,
question_option_text,ZAMP,,888768273,
page_heading,Spain,,37950570,
question_heading,Where within Spain do you live?,,117747202,
question_option_text,Comunidad de Madrid (ES3),,888765997,
question_option_text,Bilbao (ES2131),,888765998,
question_option_text,Noroeste (ES1),,888765989,
question_option_text,Galicia (ES11),,888765990,
question_option_text,Principado de Asturias (ES12),,888765991,
question_option_text,Cantabria (ES13),,888765992,
question_option_text,Noreste (ES2),,888765993,
question_option_text,País Vasco - Euskadi (ES21),,888765994,
question_option_text,Araba/Álava (ES211),,888765995,
question_option_text,Gipuzkoa (ES212),,888765996,
question_option_text,Bizkaia (ES213),,888778560,
question_option_text,Comunidad Foral de Navarra (ES22),,888778561,
question_option_text,La Rioja (ES23),,888778562,
question_option_text,Aragón (ES24),,888778563,
question_option_text,Centro (ES4),,888778564,
question_option_text,Castilla y León (ES41),,888778565,
question_option_text,Castilla-La Mancha (ES42),,888778566,
question_option_text,Extremadura (ES43),,888778567,
question_option_text,Este (ES5),,888778568,
question_option_text,Cataluña (ES51),,888778569,
question_option_text,Comunitat Valenciana (ES52),,888778570,
question_option_text,Illes Balears (ES53),,888778571,
question_option_text,Sur (ES6),,888778572,
question_option_text,Andalucía (ES61),,888778573,
question_option_text,Región de Murcia (ES62),,888778574,
question_option_text,Ciudad de Ceuta (ES63),,888778575,
question_option_text,Ciudad de Melilla (ES64),,888778576,
question_option_text,Canarias (ES7),,888778577,
question_heading,In which organization are you a member as an individual person? (You can mark more than organizations.),,117747203,
question_option_text,SGAE - Sociedad General de Autores y Editores,,888765999,
question_option_text,AIE - Sociedad de Artistas AIE,,888766000,
question_option_text,ASGE,,888766001,
question_option_text,MIE - Musika Industriaren Elkartea,,888766005,
question_option_text,Musikagileak,,888766006,
question_option_text,Musikari,,888766007,
question_option_text,None of the above,,888766008,
page_heading,Ukraine,,37950850,
question_heading,Where did you spend most of the 2022 year?,,117748509,
question_option_text,I spent most of the year outside of Ukraine because of the war (NA),,888776815,
question_option_text,Kyiv City (KVC),,888776816,
question_option_text,Kyiv Oblast (KV),,888776817,
question_option_text,Cherkasy Oblast (CK),,888776818,
question_option_text,Chernihiv Oblast (CH),,888776819,
question_option_text,Chernivtsi Oblast (CV),,888776820,
question_option_text,Crimea Oblast (CR),,888776821,
question_option_text,Dnipropetrovsk Oblast (DP),,888776822,
question_option_text,Donetsk Oblast (DT),,888776823,
question_option_text,Ivano-Frankivsk Oblast (IF),,888776824,
question_option_text,Kharkiv Oblast (KK),,888776825,
question_option_text,Kherson Oblast (KS),,888776826,
question_option_text,Khmelnytskyi Oblast (KM),,888776827,
question_option_text,Kirovohrad Oblast (KH),,888776828,
question_option_text,Luhansk Oblast (LH),,888776829,
question_option_text,Lviv Oblast (LV),,888776830,
question_option_text,Mykolaiv Oblast (MY),,888776831,
question_option_text,Odesa Oblast (OD),,888776832,
question_option_text,Poltava Oblast (PL),,888776833,
question_option_text,Rivne Oblast (RV),,888776834,
question_option_text,Sevastopol (SV),,888776835,
question_option_text,Sumy Oblast (SM),,888776836,
question_option_text,Ternopil Oblast (TP),,888776837,
question_option_text,Vinnytsia Oblast (VI),,888776838,
question_option_text,Volyn Oblast (VO),,888776839,
question_option_text,Zakarpattia Oblast (ZK),,888776840,
question_option_text,Zaporizhzhia Oblast (ZP),,888776841,
question_option_text,Zhytomyr Oblast (ZT),,888776842,
question_heading,In which organization are you a member as an individual person (You can mark more than organizations.),,117750680,
question_option_text,None of the above,Nė vienas iš pateiktų atsakymų,888789089,389410178
question_option_text,UACRR - Громадська організація «Українська агенція з авторських та суміжних прав»,,888789087,
question_option_text,NSKU - Національна спілка композиторів України,,888789088,
page_heading,Other countries,,37950571,
question_heading,In which country did you live in 2022?,,117747155,
question_option_text,AL - Albania,,888765234,
question_option_text,AM - Armenia,,888765235,
question_option_text,AT - Austria,,888765449,
question_option_text,BA - Bosnia-Herzegovina,,888765450,
question_option_text,BE - Belgium,,888765451,
question_option_text,BG - Bulgaria,,888765452,
question_option_text,BR - Brazil,,888765453,
question_option_text,CY - Cyprus,,888765454,
question_option_text,CZ - Czechia,,888765455,
question_option_text,DE - Germany,,888765456,
question_option_text,DK - Denmark,,888765457,
question_option_text,EE - Estonia,,888765458,
question_option_text,ES - Spain,,888765459,
question_option_text,EUS - Spain - Basque Country,,888765460,
question_option_text,FI - Finland,,888765461,
question_option_text,FR - France,,888765462,
question_option_text,GB - United Kingdom,,888765463,
question_option_text,"GBW - Wales, UK",,888765464,
question_option_text,GR - Greece,,888765465,
question_option_text,HR - Croatia,,888765466,
question_option_text,HU - Hungary,,888765467,
question_option_text,IE - Ireland,,888765468,
question_option_text,IT - Italy,,888765469,
question_option_text,IS - Iceland,,888765470,
question_option_text,LI - Liechtenstein,,888765471,
question_option_text,LT - Lithuania,,888765472,
question_option_text,LU - Luxembourg,,888765473,
question_option_text,LV - Latvia,,888765474,
question_option_text,MD - Moldova,,888765475,
question_option_text,ME - Montenegro,,888765479,
question_option_text,MK - North Macedonia,,888765480,
question_option_text,MT - Malta,,888765481,
question_option_text,NL - Netherlands,,888765482,
question_option_text,NO - Norway,,888765483,
question_option_text,PL - Poland,,888765484,
question_option_text,PT - Portugal,,888765485,
question_option_text,RO - Romania,,888765486,
question_option_text,RS - Serbia,,888765487,
question_option_text,SE - Sweden,,888765488,
question_option_text,SI - Slovenia,,888765489,
question_option_text,SK - Slovakia,,888765490,
question_option_text,UA - Ukraine,,888765491,
question_option_text,US - United States of America,,888765492,
question_option_text,XK - Kosovo,,888765493,
