German translation for survey
Language,de
CSV Version Format,1
"How to use this: Type your translations into the column (translated_text), then export this file as a CSV before uploading it back to SurveyMonkey."

context,original_text,translated_text (modify this column only),id,checksum
question_option_text,None of the above,Keine der oben genannten,879262828,3140498547
question_option_text,OSA,,879262831,
question_option_text,Intergram,,879262832,
question_option_text,Česká Jazzová Společnost,,879262833,
page_heading,Lithuania,,37641849,
question_heading,Where within Lithuania do you live?,,116325249,
question_option_text,LT011 Vilnius County,,879183970,
question_option_text,LT021 Alytus County,,879183971,
question_option_text,LT022 Kaunas County,,879186207,
question_option_text,LT023 Klaipėda County,,879186208,
question_option_text,LT024 Marijampolė County,,879186209,
question_option_text,LT025 Panevėžys County,,879186210,
question_option_text,LT026 Šiauliai County,,879186211,
question_option_text,LT027 Tauragė County,,879186212,
question_option_text,LT028 Telšiai County,,879186213,
question_option_text,LT029 Utena County,,879186214,
question_heading,Are you a member of one of the following organizations?,,116336138,
question_option_text,None of the above,Keine der oben genannten,879260027,3140498547
question_option_text,LATGA,,879260022,
question_option_text,AGATA,,879260023,
question_option_text,Lietuvos džiazo federacija,,879260025,
page_heading,Italy,,37911272,
question_heading,Where within Italy do you live?,,117565428,
question_option_text,LT011 Vilnius County,,887599529,
question_option_text,LT021 Alytus County,,887599530,
question_option_text,LT022 Kaunas County,,887599521,
question_option_text,LT023 Klaipėda County,,887599522,
question_option_text,LT024 Marijampolė County,,887599523,
question_option_text,LT025 Panevėžys County,,887599524,
question_option_text,LT026 Šiauliai County,,887599525,
question_option_text,LT027 Tauragė County,,887599526,
question_option_text,LT028 Telšiai County,,887599527,
question_option_text,LT029 Utena County,,887599528,
question_heading,Are you a member of one of the following organizations?,,117565429,
question_option_text,None of the above,Keine der oben genannten,887599532,3140498547
question_option_text,SIAE - Società Italiana degli Autori ed Editori,,887599533,
question_option_text,Nuovo IMAIE,,887612637,
question_option_text,FIMI – Federazione Industria Musicale Italiana,,887612784,
question_option_text,nusica,,887614061,
question_option_text,AIM- Associazione Italiana professionisti della Musicoterapia,,887599534,
page_heading,Spain,,37911274,
question_heading,Where within Spain do you live?,,117565440,
question_option_text,LT011 Vilnius County,,887599578,
question_option_text,LT021 Alytus County,,887599579,
question_option_text,LT022 Kaunas County,,887599570,
question_option_text,LT023 Klaipėda County,,887599571,
question_option_text,LT024 Marijampolė County,,887599572,
question_option_text,LT025 Panevėžys County,,887599573,
question_option_text,LT026 Šiauliai County,,887599574,
question_option_text,LT027 Tauragė County,,887599575,
question_option_text,LT028 Telšiai County,,887599576,
question_option_text,LT029 Utena County,,887599577,
question_heading,Are you a member of one of the following organizations?,,117565441,
question_option_text,SGAE - Sociedad General de Autores y Editores,,887599582,
question_option_text,AIE - Sociedad de Artistas AIE,,887599583,
question_option_text,ASGE,,887599584,
question_option_text,MIE - Musika Industriaren Elkartea,,887620833,
question_option_text,Musikagileak,,887620834,
question_option_text,Musikari,,887620835,
question_option_text,None of the above,,887620836,
page_heading,Other countries,,37630300,
question_heading,In which country did you live in 2022?,,116272793,
question_option_text,AL - Albania,,878842391,
question_option_text,AM - Armenia,,878842392,
question_option_text,AT - Austria,,879325509,
question_option_text,BA - Bosnia-Herzegovina,,879325510,
question_option_text,BE - Belgium,,879325511,
question_option_text,BG - Bulgaria,,879325512,
question_option_text,BR - Brazil,,879325513,
question_option_text,CY - Cyprus,,879325514,
question_option_text,CZ - Czechia,,879325515,
question_option_text,DE - Germany,,879325516,
question_option_text,DK - Denmark,,879325517,
question_option_text,EE - Estonia,,879325518,
question_option_text,ES - Spain,,879325519,
question_option_text,EUS - Spain - Basque Country,,879325520,
question_option_text,FI - Finland,,879325521,
question_option_text,FR - France,,879325522,
question_option_text,GB - United Kingdom,,879325523,
question_option_text,"GBW - Wales, UK",,879325524,
question_option_text,GR - Greece,,879325525,
question_option_text,HR - Croatia,,879325526,
question_option_text,HU - Hungary,,879325527,
question_option_text,IE - Ireland,,879325528,
question_option_text,IT - Italy,,879325529,
question_option_text,IS - Iceland,,879325530,
question_option_text,LI - Liechtenstein,,879325531,
question_option_text,LT - Lithuania,,879325532,
question_option_text,LU - Luxembourg,,879325533,
question_option_text,LV - Latvia,,879325534,
question_option_text,MD - Moldova,,879325535,
question_option_text,ME - Montenegro,,879340740,
question_option_text,MK - North Macedonia,,879340741,
question_option_text,MT - Malta,,879340742,
question_option_text,NL - Netherlands,,879340743,
question_option_text,NO - Norway,,879340744,
question_option_text,PL - Poland,,879340745,
question_option_text,PT - Portugal,,879340746,
question_option_text,RO - Romania,,879340747,
question_option_text,RS - Serbia,,879340748,
question_option_text,SE - Sweden,,879340749,
question_option_text,SI - Slovenia,,879340750,
question_option_text,SK - Slovakia,,879340751,
question_option_text,UA - Ukraine,,879340752,
question_option_text,US - United States of America,,879340753,
question_option_text,XK - Kosovo,,879340754,
question_option_text,Please enter a comment.,Bitte geben Sie einen Kommentar ein.,879340737,3538365630
question_other,OTHER COUNTRY,,879340755,
page_heading,Role in the music scene,,37641962,
question_heading,What is your current job? Which statement best describes your current work situation?,,116247420,
question_option_text,"1a - Musician, composer, songwriter, DJ [add more detail in the next questions]",,878682721,
question_option_text,"1b - Other independent artistic activities, choreographers, graphic artists, etc. [add more detail in the next questions]",,878682722,
question_option_text,"1c - Music technician, e.g. sound engineer, light technician, supplier [add more detail in the next questions]",,879291618,
question_option_text,"1d - Music-related entrepreneur (label, publisher, booking, etc.) [add more detail in the next questions]",,879291619,
question_option_text,1e - Employed manager of a music-related company [add more detail in the next questions],,879291620,
question_option_text,1f - A non-managerial employee of a music company [add more detail in the next questions],,879291621,
question_option_text,1g - Full-time student in music or music-related education,,879291622,
question_option_text,2 - DOES NOT WORK in general  [more detailed choices below],,879291623,
question_option_text,"2a - Responsible for ordinary shopping and looking after the home, or without any current occupation, not working",,879291624,
question_option_text,2b - Student,,879291625,
question_option_text,2c - Unemployed or temporarily not working,,879291626,
question_option_text,2d - Retired or unable to work through illness,,879291627,
question_option_text,"3 - SELF EMPLOYED in general, more detailed below",,879291628,
question_option_text,"3a - Farmer, fisherman",,879291629,
question_option_text,"3b - Highly qualified professional (lawyer, medical practitioner, accountant, architect, etc.)",,879291630,
question_option_text,"3c - Owner of a shop, craftsmen, other self-employed person",,879291631,
question_option_text,"3d - Business proprietors, owner (full or partner) of a company",,879291632,
question_option_text,"4 - EMPLOYED in general, more detailed below",,879291633,
question_option_text,"4a - Employed professional (employed doctor, lawyer, accountant, architect or similar)",,879291634,
question_option_text,"4b - General management, director or top management managing directors, director general, other director)",,879291635,
question_option_text,"4c - Middle management, other management (department head, junior manager, teacher, technician)",,879291636,
question_option_text,4d - Office Worker,,879291637,
question_option_text,"4e - Employed position, not at a desk but travelling (salesmen, driver, etc.)",,879291638,
question_option_text,"4f - Service, public service (eg hospital, restaurant, police, fire department)",,879291639,
question_option_text,"4g - Group leader, foreman",,879291640,
question_option_text,4h - Specialist,,879291641,
question_option_text,"4i - Physical worker, home staff, baby sitter",,879291642,
question_option_text,"5 - NEVER DID PAID JOB, and not student, not retired",,879291643,
question_option_text,NA - prefer not to answer,,879291644,
question_heading,What was your primary role in the music scene in the country you lived in 2022?,,116247722,
question_option_text,"--- musician and DJ roles, select below ---",,878684376,
question_option_text,"11-L - performing musician, not author",,878684377,
question_option_text,"12-L - performing DJ, no own music",,879284725,
question_option_text,13-C - composer,,879284726,
question_option_text,14-R - producer,,879284727,
question_option_text,15-L - other artistic role,,879284728,
question_option_text,16-C - lyricist,,879284729,
question_option_text,17-L - author and composer,,879284730,
question_option_text,18-L - DJ producer with own music,,879284731,
question_option_text,19-L - conductor,,879284732,
question_option_text,"--- technical roles, select below ---",,879284733,
question_option_text,31-L - sound engineer and team (live music),,879284734,
question_option_text,32-R - sound engineer and team (studio),,879284735,
question_option_text,33-L - light engineer and team,,879284736,
question_option_text,34-L - stage master and team,,879284737,
question_option_text,35-L - other technical (live),,879284738,
question_option_text,36-R - other technical (studio),,879284739,
question_option_text,"--- music management roles, select below ---",,879284740,
question_option_text,41-L - tour manager,,879284741,
question_option_text,42-L - concert promoter in an institution,,879284742,
question_option_text,43-L - independent concert of festival promoter,,879284743,
question_option_text,44-L - booking agent,,879284744,
question_option_text,45-C - work in a collective management society,,879284745,
question_option_text,46-R - work in a music publisher,,879284746,
question_option_text,47-R - work at a record label,,879284747,
question_option_text,48-L - work at artist/talent manager,,879284748,
question_option_text,49-L - work at music club or discotheque,,879284749,
question_option_text,50-L - other management roles (live music),,879284750,
question_option_text,51-R - other management roles (recordings),,879284751,
question_option_text,52-C - other management roles (compositions),,879284752,
question_option_text,"53-L - transporter for bands, orchestras",,879284753,
question_option_text,61-L - other workers (music events),,879284754,
question_option_text,62-R - other workers (recordings),,879284755,
question_option_text,63-C - other workers (compositions),,879284756,
question_option_text,64-O - other artist roles in live performances,,879284757,
question_option_text,"--- music education and journalism roles, select below ---",,879284758,
question_option_text,80-E - music journalist,,879284759,
question_option_text,81-E - music educator,,879284760,
question_option_text,82-E - work in a rehearsal studio,,879284761,
question_option_text,"--- other roles and student, select below ---",,879284762,
question_option_text,91-M - work in a record shop,,879284763,
question_option_text,92-M - work in an instrument shop or repair shop,,879284764,
question_option_text,98-M - full time student,,879284765,
question_option_text,NA - not applicable or none above,,879284766,
question_heading,Would you describe this music role as…,,116248520,
question_option_text,amateur,,878688929,
question_option_text,learning to be a professional,,878688930,
question_option_text,part-time professional,,878688931,
question_option_text,full-time professional,,878688932,
question_heading,"If you have an additional role in the music scene in your country, how would you define it? (If you have more, choose the 2nd most important.)",,116249111,
question_option_text,"--- musician and DJ roles, select below ---",,878693182,
question_option_text,"11-L - performing musician, not author",,878693183,
question_option_text,"12-L - performing DJ, no own music",,879295796,
question_option_text,13-C - composer,,879295797,
question_option_text,14-R - producer,,879295798,
question_option_text,15-L - other artistic role,,879295799,
question_option_text,16-C - lyricist,,879295800,
question_option_text,17-L - author and composer,,879295801,
question_option_text,18-L - DJ producer with own music,,879295802,
question_option_text,19-L - conductor,,879295803,
question_option_text,"--- technical roles, select below ---",,879295804,
question_option_text,31-L - sound engineer and team (live music),,879295805,
question_option_text,32-R - sound engineer and team (studio),,879295806,
question_option_text,33-L - light engineer and team,,879295807,
question_option_text,34-L - stage master and team,,879295808,
question_option_text,35-L - other technical (live),,879295809,
question_option_text,36-R - other technical (studio),,879295810,
question_option_text,"--- music management roles, select below ---",,879295811,
question_option_text,41-L - tour manager,,879295812,
question_option_text,42-L - concert promoter in an institution,,879295813,
question_option_text,43-L - independent concert of festival promoter,,879295814,
question_option_text,44-L - booking agent,,879295815,
question_option_text,45-C - work in a collective management society,,879295816,
question_option_text,46-R - work in a music publisher,,879295817,
question_option_text,47-R - work at a record label,,879295818,
question_option_text,48-L - work at artist/talent manager,,879295819,
question_option_text,49-L - work at music club or discotheque,,879295820,
question_option_text,50-L - other management roles (live music),,879295821,
question_option_text,51-R - other management roles (recordings),,879295822,
question_option_text,52-C - other management roles (compositions),,879295823,
question_option_text,"53-L - transporter for bands, orchestras",,879295824,
question_option_text,61-L - other workers (music events),,879295825,
question_option_text,62-R - other workers (recordings),,879295826,
question_option_text,63-C - other workers (compositions),,879295827,
question_option_text,64-O - other artist roles in live performances,,879295828,
question_option_text,"--- music education and journalism roles, select below ---",,879295829,
question_option_text,80-E - music journalist,,879295830,
question_option_text,81-E - music educator,,879295831,
question_option_text,82-E - work in a rehearsal studio,,879295832,
question_option_text,"--- other roles and student, select below ---",,879295833,
question_option_text,91-M - work in a record shop,,879295834,
question_option_text,92-M - work in an instrument shop or repair shop,,879295835,
question_option_text,98-M - full time student,,879295836,
question_option_text,NA - not applicable or none above,,879295837,
question_heading,In which year was your first… ?,,116250620,
question_option_text,... live performance where you got paid?,,878703241,
question_option_text,... your first recorded performance for money?,,878703242,
question_option_text,... work or lyrics that was officially registered in the hope of future royalty payments?,,878703243,
question_option_text,"... earning as part of the technical team of a musical event or studio recording (sound, lighting, stage, etc.)?",,878703244,
question_option_text,... earning as a  music-related manager?,,878703245,
question_option_text,approximate year,,878703246,
question_option_text,2023,,878703247,
question_option_text,2022,,878703248,
question_option_text,2021,,878703249,
question_option_text,2020,,878703250,
question_option_text,2019,,878703251,
question_option_text,2018,,878703252,
question_option_text,2017,,878703253,
question_option_text,2016,,878703254,
question_option_text,2015,,878703255,
question_option_text,2014,,878703256,
question_option_text,2013,,878703257,
question_option_text,2012,,878703258,
question_option_text,2011,,878703259,
question_option_text,2010,,878703260,
question_option_text,2009,,878703261,
question_option_text,2008,,878703262,
question_option_text,2007,,878703263,
question_option_text,2006,,878703264,
question_option_text,2005,,878703265,
question_option_text,2004,,878703266,
question_option_text,2003,,878703267,
question_option_text,2002,,878703268,
question_option_text,2001,,878703269,
question_option_text,2000,,878703270,
question_option_text,1999,,878703271,
question_option_text,1998,,878703272,
question_option_text,1997,,878703273,
question_option_text,1996,,878703274,
question_option_text,1995,,878703275,
question_option_text,1994,,878703276,
question_option_text,1993,,878703277,
question_option_text,1992,,878703278,
question_option_text,1991,,878703279,
question_option_text,1990,,878703280,
question_option_text,1989,,878703281,
question_option_text,1988,,878703282,
question_option_text,1987,,878703283,
question_option_text,1986,,878703284,
question_option_text,1985,,878703285,
question_option_text,1984,,878703286,
question_option_text,1983,,878703287,
question_option_text,1982,,878703288,
question_option_text,1981,,878703289,
question_option_text,1980,,878703290,
question_option_text,1979,,878703291,
question_option_text,1978,,878703292,
question_option_text,1977,,878703293,
question_option_text,1976,,878703294,
question_option_text,1975,,878703295,
question_option_text,1974,,878703296,
question_option_text,1973,,878703297,
question_option_text,1972,,878703298,
question_option_text,1971,,878703299,
question_option_text,1970,,878703300,
question_option_text,1969,,878703301,
question_option_text,1968,,878703302,
question_option_text,1967,,878703303,
question_option_text,1966,,878703304,
question_option_text,1965,,878703305,
question_option_text,1964,,878703306,
question_option_text,1963,,878703307,
question_option_text,1962,,878703308,
question_option_text,1961,,878703309,
question_option_text,1960,,878703310,
question_option_text,1959,,878703311,
question_option_text,1958,,878703312,
question_option_text,1957,,878703313,
question_option_text,1956,,878703314,
question_option_text,1955,,878703315,
question_option_text,1954,,878703316,
question_option_text,1953,,878703317,
question_option_text,1952,,878703318,
question_option_text,1951,,878703319,
question_option_text,1950,,878703320,
question_option_text,1949,,878703321,
question_option_text,1948,,878703322,
question_option_text,1947,,878703323,
question_option_text,1946,,878703324,
question_option_text,1945,,878703325,
question_heading,"Have you ever had a paid job in the field of classical music (as a musician, conductor, composer, technician, etc.)?",,116326118,
question_option_text,"Yes, regularly",,879190107,
question_option_text,"Yes, but irregularly",,879190108,
question_option_text,"No, never",,879190109,
page_heading,"What kind of music do you create, perform, or work with as a professional?",,37645348,
page_subheading,"<div>If you are a creator, performer of music, or you work with a specific music as technician or manager, please try to identify the playlist that your music would most likely be found.  Some of these playlists do exist, others resemble actual playlists from other countries.</div>",,37645348,
question_heading,"Of the following (real or imaginary) playlists, where would we be <strong>most likely</strong> to find your music?",,116273061,
question_option_text,HOT HITS The 50 most popular songs in your country.,,878844108,
question_option_text,EQUAL Playlist Give full volume to the female voices of your country.,,878844109,
question_option_text,Local Jazz – jazz playlist from your country,,878844110,
question_option_text,Local Guitars – Legends of rock and new rock bands from your country.,,878844111,
question_option_text,Local Indie & Alternative – a collection of classic and new alternatve/indie hits from your country,,878844112,
question_option_text,"Local Christian songs, or Jewish music from your country, or other spiritual or religiously spirited music",,878844113,
question_option_text,New music from your country – a contemporary classical selection of pieces from your home country.,,878844114,
question_option_text,Local Folk or Local World Music – a playlist of local folk or world music.,,878844115,
question_option_text,Dance/Electronic from My Country,,878844116,
question_option_text,Local hip-hop selection. Rap and hip-hop in your language.,,878844117,
question_option_text,Local carnival/wedding music based on local folklore.,,878844118,
question_option_text,It is unlikely that my music would be found on a playlist like this.,,879287773,
question_option_text,I do not know or prefer not to say.,,879287774,
page_heading,Creators of sound recordings,,37625890,
page_subheading,"<div>On this page, we ask questions about commercially released songs. Such songs have a unique ISRC number assigned by a label, digital distributor, collective management organization, or registered by self-releasing artists.  If your music is present on Spotify or Apple Music and has a distributor, it is undoubtedly a commercial release.  Simply uploading music to Bandcamp without the ISRC codes is not considered legally as a commercial release.</div>",,37625890,
question_heading,Have you ever been involved in the creation of a commercially released recording?,,116250854,
question_option_text,Yes,,878704883,
question_option_text,No,,878704884,
question_option_text,I do not know,,878704885,
page_heading,Sound recordings,,37630094,
page_subheading,"<div>These questions are asked only if you replied to the previous question with ""yes.""</div>",,37630094,
question_heading,How many commercially released tracks (not entire albums) did you record in 2022? And how many do you estimate you've recorded and released commercially over the course of your career?,,116251688,
question_option_text,As a CREDITED ARTIST for a label or producer,,878710517,
question_option_text,"As a CREDITED ARTIST for your own label, or without a label",,878710518,
question_option_text,"As an UNCREDITED performer, e.g. studio/session musician",,878710519,
question_option_text,As a producer,,878710520,
question_option_text,As a sound engineer,,878710521,
question_option_text,Number of tracks released in 2022,,878710522,
question_option_text,0,,878710523,
question_option_text,1,,878710524,
question_option_text,2,,878710525,
question_option_text,Number of tracks released throughout your career,,878710526,
question_option_text,0,,878710527,
question_option_text,1,,878710528,
question_option_text,2,,878710529,
question_heading,"If you released new recordings in 2022, approximately what percentage of these recordings were sung in (one of) your official national languages?",,116255695,
question_option_text,Please enter a whole number between {0} and {1}.,,878734156,
question_option_text,0%,,878734160,
question_option_text,100%,,878734161,
question_option_text,50%,,878734162,
question_heading,"To your knowledge, have your works and recordings been registered with…?",,116327055,
question_option_text,A collecting society for performers and producers in your country,,879196566,
question_option_text,"A collecting society of authors, composers and music publishers in your country",,879196567,
question_option_text,YouTube using Official Artist ID,,879196568,
question_option_text,answers,,879196569,
question_option_text,"No, definitely not",,879196570,
question_option_text,Probably not,,879196571,
question_option_text,Probably yes,,879196572,
question_option_text,"Yes, definitely",,879196573,
question_option_text,I don't know,,879196574,
question_heading,"What percentage of your releases made in 2022 (distributed on a licensed streaming platform or in physical format with an ISRC code) were self-released by yourself or your band, i.e. not based on an (exclusive) recording agreement with a label? ",,116329312,
question_option_text,Please enter a whole number between {0} and {1}.,,879210715,
question_option_text,0%,,879210719,
question_option_text,100%,,879210720,
question_option_text,50%,,879210721,
page_heading,Sound recordings 2,,37647769,
question_heading,"Through which channels, platforms, or devices did your music best reach your audience? Please select all that apply.",,116253487,
question_option_text,CD DVD,,878720984,
question_option_text,Vinyl,,878720985,
question_option_text,Cassette,,878720986,
question_option_text,Radio,,878720987,
question_option_text,Television,,878720988,
question_option_text,Bandcamp,,878720989,
question_option_text,free download,,878720990,
question_option_text,iTunes,,878720991,
question_option_text,Spotify,,878720992,
question_option_text,YouTube,,878720993,
question_option_text,Deezer,,878720994,
question_option_text,Apple Music,,878720995,
question_option_text,Tidal,,878720996,
question_option_text,SoundCloud,,878720997,
question_heading,Which were the two most important markets for your recording? The two most important markets are the two countries where you had the most revenues or the biggest visibility in 2022.,,116255901,
question_option_text,Most imporatnt,,878735541,
question_option_text,1st market,,879202319,
question_option_text,AT Austria,,879202320,
question_option_text,DE Germany,,879202321,
question_option_text,2nd market,,879202322,
question_option_text,AT Austria,,879202323,
question_option_text,DE Germany,,879202324,
question_heading,"<strong>How much revenue have you earned</strong> from online platforms for all your sound recordings? If you have shared earnings with someone, enter here <strong>only the share that you have received</strong> for yourself, <strong>personally</strong>.",,116327459,
question_heading,Currency of your answers,,116327523,
question_option_text,EUR,,879199384,
question_option_text,USD,,879199385,
question_option_text,BGL,,879199386,
question_option_text,HUF,,879199387,
question_option_text,HRK,,879199388,
question_option_text,RON,,879199389,
question_option_text,SEK,,879199390,
question_option_text,NOK,,879199391,
question_option_text,Please enter a comment.,Bitte geben Sie einen Kommentar ein.,879199393,3538365630
question_other,Please add a currency,,879199392,
question_heading,"Your share of the earnings in 2022 in the currency you stated above. If you do not know the exact breakup of a source, add it to 'Total revenue from platforms other than those mentioned above'.",,116252305,
question_option_text,YouTube,,878714149,
question_option_text,Spotify,,878714150,
question_option_text,Deezer,,878714151,
question_option_text,Apple Music,,879197467,
question_option_text,iTunes,,879197468,
question_option_text,Bandcamp,,879197469,
question_option_text,Facebook,,879197470,
question_option_text,Tidal,,879197471,
question_option_text,TikTok,,879200466,
question_option_text,Local paid download page,,879200467,
question_option_text,Total revenue from platforms other than those mentioned above,,879200468,
question_option_text,"Please enter a whole number. Decimals, percentages, and non-numeric characters are not accepted.",,879197466,
question_heading,"In the year 2022, to your knowledge, how much did it cost you on average to make a sound recording (a song, a single phrase in classical music)?",,116254632,
question_option_text,Sum,,878727445,
question_option_text,Currency,,878727446,
page_heading,Music professionals in live performances,,37626977,
question_heading,"Were you paid to perform in 2022 as a musician or DJ, or did you work on a music event for pay in 2022 (e.g., as a technician or manager)?",,116256011,
question_option_text,Yes,,878736189,
question_option_text,No,,878736190,
question_option_text,I do not know,,878736191,
page_heading,Live performances,,37627089,
page_subheading,<div>These questions are only shown to respondents who had at least one paid gig in 2022.</div>,,37627089,
question_heading,How many paid gigs did you have in 2022? Leave blank those fields for which you cannot provide any information.,,116256716,
question_option_text,In the capital of your country,,878741139,
question_option_text,Outside the capital of your country,,878741140,
question_option_text,Abroad,,878741141,
question_option_text,number,,878741142,
question_option_text,0,,878741143,
question_option_text,1,,878741144,
question_option_text,2,,878741145,
question_option_text,3,,878741146,
question_option_text,4,,878741147,
question_option_text,5,,878741148,
question_option_text,6,,878741149,
question_option_text,7,,878741150,
question_option_text,8,,878741151,
question_option_text,9,,878741152,
question_option_text,10,,878741153,
question_option_text,11,,878741154,
question_option_text,12,,878741155,
question_option_text,13,,878741156,
question_option_text,14,,878741157,
question_option_text,15,,878741158,
question_option_text,16,,878741159,
question_option_text,17,,878741160,
question_option_text,18,,878741161,
question_option_text,19,,878741162,
question_option_text,20,,878741163,
question_option_text,21,,878741164,
question_option_text,22,,878741165,
question_option_text,23,,878741166,
question_option_text,24,,878741167,
question_option_text,25,,878741168,
question_option_text,26,,878741169,
question_option_text,27,,878741170,
question_option_text,28,,878741171,
question_option_text,29,,878741172,
question_option_text,30,,878741173,
question_option_text,31,,878741174,
question_option_text,32,,878741175,
question_option_text,33,,878741176,
question_option_text,34,,878741177,
question_option_text,35,,878741178,
question_option_text,36,,878741179,
question_option_text,37,,878741180,
question_option_text,38,,878741181,
question_option_text,39,,878741182,
question_option_text,40,,878741183,
question_option_text,41,,878741184,
question_option_text,42,,878741185,
question_option_text,43,,878741186,
question_option_text,44,,878741187,
question_option_text,45,,878741188,
question_option_text,46,,878741189,
question_option_text,47,,878741190,
question_option_text,48,,878741191,
question_option_text,49,,878741192,
question_option_text,50,,878741193,
question_option_text,51,,878741194,
question_option_text,52,,878741195,
question_option_text,53,,878741196,
question_option_text,54,,878741197,
question_option_text,55,,878741198,
question_option_text,56,,878741199,
question_option_text,57,,878741200,
question_option_text,58,,878741201,
question_option_text,59,,878741202,
question_option_text,60,,878741203,
question_option_text,61,,878741204,
question_option_text,62,,878741205,
question_option_text,63,,878741206,
question_option_text,64,,878741207,
question_option_text,65,,878741208,
question_option_text,66,,878741209,
question_option_text,67,,878741210,
question_option_text,68,,878741211,
question_option_text,69,,878741212,
question_option_text,70,,878741213,
question_option_text,71,,878741214,
question_option_text,72,,878741215,
question_option_text,73,,878741216,
question_option_text,74,,878741217,
question_option_text,75,,878741218,
question_option_text,76,,878741219,
question_option_text,77,,878741220,
question_option_text,78,,878741221,
question_option_text,79,,878741222,
question_option_text,80,,878741223,
question_option_text,81,,878741224,
question_option_text,82,,878741225,
question_option_text,83,,878741226,
question_option_text,84,,878741227,
question_option_text,85,,878741228,
question_option_text,86,,878741229,
question_option_text,87,,878741230,
question_option_text,88,,878741231,
question_option_text,89,,878741232,
question_option_text,90,,878741233,
question_option_text,91,,878741234,
question_option_text,92,,878741235,
question_option_text,93,,878741236,
question_option_text,94,,878741237,
question_option_text,95,,878741238,
question_option_text,96,,878741239,
question_option_text,97,,878741240,
question_option_text,98,,878741241,
question_option_text,99 or more,,878741242,
question_heading,"What percentage of your concerts and music events in 2022 were free to the public because they were paid for by the community, government, or a corporate sponsor?",,116257450,
question_option_text,Please enter a whole number between {0} and {1}.,,878746146,
question_option_text,0%,,878746150,
question_option_text,100%,,878746151,
question_option_text,50%,,878746152,
question_heading,What was the average number of paying spectators at your performances in 2022? Leave blank those fields for which you cannot provide any information.,,116273284,
question_option_text,In the capital of your country,,878845596,
question_option_text,Outside the capital of your country,,878845597,
question_option_text,Abroad,,878845598,
question_option_text,number,,878845599,
question_option_text,0,,878845600,
question_option_text,1,,878845601,
question_option_text,2,,878845602,
question_option_text,3,,878845603,
question_option_text,4,,878845604,
question_option_text,5,,878845605,
question_option_text,6,,878845606,
question_option_text,7,,878845607,
question_option_text,8,,878845608,
question_option_text,9,,878845609,
question_option_text,10,,878845610,
question_option_text,11,,878845611,
question_option_text,12,,878845612,
question_option_text,13,,878845613,
question_option_text,14,,878845614,
question_option_text,15,,878845615,
question_option_text,16,,878845616,
question_option_text,17,,878845617,
question_option_text,18,,878845618,
question_option_text,19,,878845619,
question_option_text,20,,878845620,
question_option_text,21,,878845621,
question_option_text,22,,878845622,
question_option_text,23,,878845623,
question_option_text,24,,878845624,
question_option_text,25,,878845625,
question_option_text,26,,878845626,
question_option_text,27,,878845627,
question_option_text,28,,878845628,
question_option_text,29,,878845629,
question_option_text,30,,878845630,
question_option_text,31,,878845631,
question_option_text,32,,878845632,
question_option_text,33,,878845633,
question_option_text,34,,878845634,
question_option_text,35,,878845635,
question_option_text,36,,878845636,
question_option_text,37,,878845637,
question_option_text,38,,878845638,
question_option_text,39,,878845639,
question_option_text,40,,878845640,
question_option_text,41,,878845641,
question_option_text,42,,878845642,
question_option_text,43,,878845643,
question_option_text,44,,878845644,
question_option_text,45,,878845645,
question_option_text,46,,878845646,
question_option_text,47,,878845647,
question_option_text,48,,878845648,
question_option_text,49,,878845649,
question_option_text,50,,878845650,
question_option_text,51,,878845651,
question_option_text,52,,878845652,
question_option_text,53,,878845653,
question_option_text,54,,878845654,
question_option_text,55,,878845655,
question_option_text,56,,878845656,
question_option_text,57,,878845657,
question_option_text,58,,878845658,
question_option_text,59,,878845659,
question_option_text,60,,878845660,
question_option_text,61,,878845661,
question_option_text,62,,878845662,
question_option_text,63,,878845663,
question_option_text,64,,878845664,
question_option_text,65,,878845665,
question_option_text,66,,878845666,
question_option_text,67,,878845667,
question_option_text,68,,878845668,
question_option_text,69,,878845669,
question_option_text,70,,878845670,
question_option_text,71,,878845671,
question_option_text,72,,878845672,
question_option_text,73,,878845673,
question_option_text,74,,878845674,
question_option_text,75,,878845675,
question_option_text,76,,878845676,
question_option_text,77,,878845677,
question_option_text,78,,878845678,
question_option_text,79,,878845679,
question_option_text,80,,878845680,
question_option_text,81,,878845681,
question_option_text,82,,878845682,
question_option_text,83,,878845683,
question_option_text,84,,878845684,
question_option_text,85,,878845685,
question_option_text,86,,878845686,
question_option_text,87,,878845687,
question_option_text,88,,878845688,
question_option_text,89,,878845689,
question_option_text,90,,878845690,
question_option_text,91,,878845691,
question_option_text,92,,878845692,
question_option_text,93,,878845693,
question_option_text,94,,878845694,
question_option_text,95,,878845695,
question_option_text,96,,878845696,
question_option_text,97,,878845697,
question_option_text,98,,878845698,
question_option_text,99 or more,,878845699,
question_heading,What was the average price of a ticket in your local currency at your performances in 2022? Leave blank those fields for which you cannot provide any information.,,116273452,
question_option_text,In the capital of your country,,878846606,
question_option_text,Outside the capital of your country,,878846607,
question_option_text,Abroad,,878846608,
question_option_text,number,,878846609,
question_option_text,0,,878846610,
question_option_text,1,,878846611,
question_option_text,2,,878846612,
question_option_text,3,,878846613,
question_option_text,4,,878846614,
question_option_text,5,,878846615,
question_option_text,6,,878846616,
question_option_text,7,,878846617,
question_option_text,8,,878846618,
question_option_text,9,,878846619,
